feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
-0.2200676892730519,1.2690992207016039,0.05288088675439038,-1.423189086126636,-0.44742978251652665,0.417845987676716,0.3121469579676762,-1.011918099073531,-0.3157100664605812
0.05431606752654727,-0.10824303411600956,-0.38513402272784913,0.9471122922842081,1.050831648319443,0.5622477947364619,-1.2557240948560242,-0.8539653330652873,0.5980135412178021
-0.7151267190843656,-1.2411945178397177,0.9714086704448078,0.07698060501902192,-0.18369321756893636,0.8183734502803292,-1.210436497359479,-2.1161270848738782,-0.2218889377225035
0.10360917532016327,-0.9915960682944681,0.9348681366082058,0.8349883306367675,0.6270936174623211,0.5732956767111473,0.4409350110032004,-0.2408776188823442,0.05343475923090407
-0.776564748415682,0.2231556943336022,-0.5447861800840098,0.9179040951628253,0.009796167662901254,0.5355430943880972,-0.4884022678896803,-0.3695470459879553,0.35964629808424614
-0.22349226161914346,-1.2296095082611986,-0.49772604252416675,0.3740949890242193,-0.6566611067849653,1.7133392015727038,-0.7011309240708793,0.5551210610768322,-0.26868771086946436
-0.06751765125923385,-0.7494877886155658,0.1464903237777739,0.06200983843325507,0.7847229392970158,0.5886058813464788,-0.6730991829728803,0.6678112347703076,0.32717606645120595
-1.2968386315691958,0.08213640386001846,-0.2511968135065044,-0.7339575412009621,-0.015287300885958137,0.7549058621415456,0.3400194135792488,-0.09679232513499064,-0.29140007553343356
-1.4617990677037058,-0.10363418471375385,0.16584730802655853,0.2619303148281096,-0.4729466213623422,-0.4425149167573593,0.876086830688586,-1.6374159093680591,-0.17845179373117226
1.857509716325892,-0.8479774927604086,1.5786064125790678,-0.45990762979766847,-1.0127886766634882,0.17767137199133454,-0.03696790129465493,-1.444813939862041,-0.012735336135490133
-0.669716389919472,0.8489695836751897,0.5876053313963919,-0.12668107417509758,0.048356166179046936,-0.6055153637047597,0.24855318528681028,0.4859940170411675,-0.13178808377668427
-0.7125501058698464,-0.3360488094522367,-0.6320540201358288,-0.5794027363137528,-0.22878353069484159,0.8109728788319376,-0.8588978470539054,0.9320922193672169,0.08601313669564853
1.3301432811555995,-1.5989520891900157,0.8617464882600132,-2.4823977202197116,-0.6415137170297341,0.10440018877241773,0.9759551513775956,-0.4073579906191909,0.23091102897794524
-0.706501859687623,1.1712010490335165,-1.9119971784422054,-0.04542508687035973,-1.8061497838808527,1.162833603826563,-1.1221433545616826,-0.6891424734178561,0.5749072888525715
0.4029362121222192,-0.2627715365358175,1.4452054616916725,0.29844477956438853,-1.1487665403277698,0.2615255389103023,0.8165946464735341,-0.4229734878829703,-0.08686571043922546
-0.5850502673250175,-1.4608651931194123,-0.6144281240211639,1.574770453930435,-1.0968294549652442,1.3741579017742716,0.380581283931291,-0.4513666950502312,0.6059920199688256
0.2707155329689375,-1.0476754872936804,-0.9585552283800467,0.16460431260667452,0.26156722939342353,0.3395153902196098,0.6223987925420845,0.01463973187808582,0.2268742971025412
-1.799683114363249,-0.10408231789583897,0.7036382841569017,1.0133494854298661,0.644645915136852,-1.0085979891827643,0.4518759377136954,1.6284466576424317,0.09773314818287684
0.6377030323763069,-1.204977722714633,1.7962188938197081,-1.0441922541594308,0.5507954826337901,0.6494341326689058,-1.2213279667989545,1.359617817020221,0.41321164807247035
-0.3621329446745428,-0.3570796068190099,1.56135335558965,1.6723688809148332,0.3415251447437963,0.5178083936291703,0.08387972219716579,-2.22672842730044,0.12060144125816714
-0.8128407454238376,0.22216062391305794,-1.4738556495575763,-0.5713211781529095,1.9365310168271272,0.9063850043293444,1.205471611479615,-1.2694143478833486,-0.26138235192979387
0.030032682562887696,0.28889589700374535,0.5804648914841388,-0.3608870705560546,1.0917699312680342,-1.5701077344783132,-0.5645735696135092,-0.7373061615866192,0.19429378297115693
-0.2587354557615415,-0.2000150119384213,0.37292863244302166,0.6773675452339605,1.2072255226408388,1.7612952730852223,1.344580702583512,0.677705333965852,-0.35797480136896487
-1.020172365803515,0.9829975047197756,-2.311162687354307,-0.13218759407883654,0.10012390824634566,-1.0900394551301786,1.289533407488019,0.9472983436462781,0.5654491992893239
-0.005235987751628737,0.0666130614669486,0.4642570902234969,1.2368150198962167,1.1382396897041835,0.21175091994384126,0.7235894235086648,0.08772047667227782,-0.10673586875346217
-0.8770682177420768,-0.7143206540309903,0.6567246345164249,-0.9375025680474185,-0.5264255695204585,0.06877204607926413,-0.4672810244943695,-0.16900858530611293,0.014554905154035604
0.9082901846176331,0.2074162862597854,-0.25364572298129007,-0.2943156205582334,0.38642907030741247,0.4872167614355201,0.6404379421497127,-0.43122621538381933,-0.1974669822336824
-1.2988730523538672,-0.1810905243526628,-0.09424549228923204,-0.5973284800123352,-0.2945837590708285,-0.23844269099145093,-0.7672465277563999,-0.7252361166711181,-0.3109642964304157
1.0238482347440017,0.329296302895039,0.5813233358213918,-1.1751499121855034,-1.1233367729275552,0.3754157813916827,-0.4145939312157401,0.2874251134810699,0.021328151707579887
-0.7877427269338511,1.0179368984527215,1.0025325534929692,1.8887318429359874,0.2695913319871232,0.20579466201525315,1.205378029791096,-1.5747294234048563,0.27636827019205884
0.15147587656859146,-0.19107376055939998,1.6466750560579244,0.953991299488729,-0.5290950046802253,-1.4007432100802153,0.9299694297055666,-1.077418907679818,-0.21933230787853514
-0.08158365206695155,0.7574573498531746,1.110693122145669,0.35741590181060057,-0.15428981914310017,1.4508473507939188,0.3892488316573197,0.3179872085836309,-0.37756012096453584
-0.49827550847751984,0.7272480210457958,1.1237125567318487,0.5824621991686221,0.2150244348501419,0.6134567917921365,-0.17203490252594705,1.2716492929719543,-0.0904024970059093
0.20661842850371398,0.5144186103254971,-0.17809280280771603,-0.27102049293680286,-0.8377097758942124,0.5580503085861558,1.2526543740033806,-2.0248573479052685,0.1360331942616825
-2.4269815445377487,-1.3633960180765994,-0.9577832492083976,0.08425859191595687,-1.0783501525457395,0.7920755960842447,1.6237975900954753,-0.8729230424243852,-0.2782151278862214
-0.3488094539178909,-1.0746590687918323,2.31121774891215,-0.3828189044528879,0.9993106010002787,0.5299638400424592,-1.8751112081871926,1.8541906249068063,0.2914612512171213
-1.4245771353783498,-0.5643272431184841,0.07832708990086454,0.39346373371114135,0.7756356109846098,-1.572824305388739,-1.1918911142153612,-0.5760966569476964,0.0830639457006632
0.6177980900088544,-1.976058565599118,0.605556517116116,1.7133389734912987,-0.0401558318466363,0.9288325084055089,0.3894992661846568,0.8739577809799289,0.04226630226847559
0.28343267657368515,0.2426982915424656,-0.24654825613812625,0.7918491929753033,1.9589516754037792,1.428109482687968,0.4682860704560911,-1.0177256906517116,-0.11145357011064667
0.4690823764898065,-0.4938284179355558,-1.1063154740380579,-1.2418774809869488,1.1232077937294433,-0.1707700006715353,-0.02193595855782649,0.6714625189968648,0.07915788018106219
-0.751236180105118,0.3927702435262051,-0.513519200159643,-1.1671214835126267,-0.5052738141688675,-0.7534218538960182,-0.585393263714603,-0.21201806241873503,-0.12319576522858325
0.20956267050616242,-0.5250263957186592,0.3166633185003014,0.862126551201772,-0.4943132574887262,-2.05300090834035,0.5148033627057622,0.46498741499220775,0.6287031005002762
-1.2191250957512778,-1.7210270554112486,-0.09931522897021643,-2.1237974989610504,1.1208715578367132,-0.8635183587985559,1.3415530233819906,-0.5171985159093445,0.11013913851255756
2.4063366187136603,-0.5280976945390042,0.596584034456809,-1.4180707114004105,1.3319271398865935,0.7221162910305916,0.29491199936119167,0.5849548193539333,0.6311220136342073
-0.6622880658002932,-0.22301035490974694,0.3393351237160114,0.5744667540067,0.7850319788719813,0.8209947505325657,0.1993597104700332,0.33500593862564204,-0.40347621020518304
-1.5962343064247901,1.390857863927276,-0.12474800562487172,-0.11812000359166322,-0.8853551136675667,1.1080867554793778,-0.17749936976183703,-0.4366222520628201,-0.3977988870179224
-1.7241384282292782,1.7639293393322328,0.6544650157074106,1.0973149439930334,0.7147381508138464,-0.3937112789095445,0.09143277140099393,-1.0172571906710506,0.4870109877412252
1.668999980243024,-1.896885894064756,0.1286399290349805,0.5888577843920183,1.0563406670566287,-0.7644262806251473,2.1285984742824517,1.011375132534618,0.2635135590778087
-0.25424540859283723,0.01762586024189498,0.15541984963311123,-0.4524880756389907,0.505214486591715,-0.21371794483245465,-1.0510391619637753,-0.3658653293140223,-0.3452414001679151
-0.2892585762211909,-1.1640361036686193,0.6099685962847612,-0.34194348079253417,-0.0952404469718112,1.515508018384936,-1.7521255265553597,-1.4105074709779648,-0.3161931368649669
-0.33989829389359744,-0.2619748687718574,0.07598212956209476,0.6765201748565902,1.452934567587946,-0.109787067820567,1.334575836280924,0.6974842718588445,0.1771503834799122
0.2994982728895344,-2.3432622470615208,-0.012380551973411582,1.4883080339757562,-0.4696144238053458,0.09599152861099279,-1.7862818867976955,2.0230331626970424,0.47713904937572427
0.358209196277412,0.33904590820885494,1.2046859825058513,-0.6309071721841477,0.03978336600308557,0.471124909416555,0.010422596864831147,0.3935613720924073,-0.19670130552796777
0.36704129024901766,-0.47982953880514373,-1.3581109275348,-1.8907990325438166,0.6902428198941621,-0.7969995788542086,0.5549249749127427,-0.23468167430723696,0.3492447702475745
-0.658936432506811,-0.6238176860760475,-1.4518038146115881,0.5520279819675973,0.6117163596345152,-0.9684476586081716,-1.3128190294003628,1.3486259706043104,0.16796661297530624
0.29707061171842425,0.2515333925487407,1.1649582820117674,1.068253411089453,0.3124702262314887,0.0548990512436389,-0.5833716938185486,-0.865412320611088,-0.14929824542217052
-1.5767390527703082,1.2838994121994372,-1.0207383625899582,1.0486339219787646,0.008559902658252015,0.4132663800070023,1.1162942646221057,-0.48015471517543784,0.2333138159182198
0.7324756326205133,-0.6880459218745525,1.9077075309297993,1.8109944899976074,1.540559189307058,-0.5083718204947584,1.8085696872443409,-1.425082598677381,-0.07813246347312458
2.0909098278614624,1.3948253993601432,-0.5343951702225369,-1.0656743975239515,0.5672618732843008,0.5172901660566793,0.37089840310943867,0.27896757342164685,0.2806979964314149
0.29001842189364474,-0.32179077056294986,-1.5171700843843472,0.5004894940049771,-1.4873073095364886,1.8322507946768092,-0.2790950731469475,0.2558481772607245,0.2109488587610463
0.03981361058722793,0.5189042287573081,-0.30541409510673534,-0.18932011501689,0.5124002173027419,-0.3926490612292637,-0.5277341847798508,-2.348727064541559,-0.30344486149212957
0.7674327279229657,-0.20163579340194174,0.5720135002655166,0.24903088821005234,0.47053520530249576,-0.7905490664472802,-1.8703708096982294,-0.008494544025705097,0.3243281702506507
-0.9371989622870612,-1.4960926466171869,0.54744714977978,0.47749234215904396,-2.1608041393715802,0.20405229492796828,0.6876147128707975,-0.05759725018361799,-0.4689613372019001
-0.3677104423339221,-1.1132956021900517,0.38752622200793907,0.9437836896295911,-0.7807867400060445,-0.8185802013727476,1.3483662843890438,1.0096908688307709,0.10506201752101883
-1.6890513472218165,-0.6641688030890216,-0.44436469075854174,-0.24393486758021612,-0.45230403341021547,0.5819103886011343,-1.7720690400111165,0.8161410626134777,0.2733736440268718
-0.09341135319652785,1.8118407882800123,0.7001437897288997,0.08660684774598765,-0.6596271115455316,-0.532633463961916,-0.5122940058390963,-0.9925622480978754,-0.8960131138291267
2.255996312032739,-0.3946622572595901,-0.2744564119448823,-0.9542919319048411,0.23073251322895352,0.4640196497302151,-1.294009815489054,0.9653919859929405,-0.4919036157280391
0.476177431745758,1.7127770971917324,-1.1860212534496362,-0.21339965729757374,-0.571696999606278,1.4661247337267171,-0.6089160020307224,0.043122468466776434,0.3733052311004913
0.4903901067751251,0.8544888762344762,1.5069452197967845,1.33810919863876,-0.5802951889762002,0.9077822494824092,1.1872288363441934,0.5458527731009434,-0.01989615896464146
-0.21303585489334306,-2.2484546196561572,0.038237860537699044,-1.125722166716624,-0.6439644106674117,-1.100272357109414,-1.3136383253836534,0.6358013244108109,-0.23166685450918792
1.371256179678694,-0.2938593175217301,-1.0190462040066872,0.3925029775206827,0.4601556499651484,1.6788143815679017,0.5592341841048722,1.4713944405782853,0.27776160100009967
-0.6348074946585603,-0.8878782459225871,-0.773760330116098,0.014371128553247159,-1.3698959762302978,-1.4541230819173372,1.3503281577558084,0.33153896951548106,-0.33074420595706183
0.5634717444431264,0.4729268944836946,-0.30455717094810997,2.7768909183219743,-0.3607057764459757,0.07296526020222538,-0.37156401825219276,-0.6475496347713146,0.05484958544954857
-2.0840619225912893,-0.4891598324106823,-0.8312812054476482,-2.305454566887963,-0.7140203150968116,-0.7234225288188502,1.7103212364996245,1.1488940151138265,0.2096226799752118
-0.8121847968348528,0.34226599935524005,-0.5571726093410178,0.8299275076169085,0.043511696395934184,-0.39442126775636505,0.6666475463708947,-1.2109613996028155,-0.06910528625495957
0.8104312557752588,-0.13598878478819076,0.5463838203939846,-0.6163424739924862,-0.0711724429222611,1.2532152828697947,-0.41565609837933815,0.25858940407996434,-0.04408639664237217
-1.2558359361635874,-0.5641839148551421,0.9377891628219163,0.49581362735735074,-1.526668733307909,-0.14066534560081942,0.4143119366407507,1.0986093234240544,-0.37188493858128985
0.6439913631413449,-1.0885739027950823,-0.7921619088138273,1.866995467264297,1.2275718720884135,0.2942646998491127,1.0192141855096752,0.10129212023158313,-0.10743461617992936
-0.9210495890374187,-0.1276205475204915,-1.136949550376564,-1.6601446760243979,1.697587401357319,-1.7188647862415418,0.2973345488073103,0.17839964834021857,-0.5406554451748773
0.15271017691439126,0.6257196388270501,-0.20465262350238517,0.37817976523289476,-0.15104231833519266,1.2256604321946762,0.18032458398052767,-0.7807194528807778,-0.4601009265235368
-2.51698734312984,1.079194648697947,1.2829486019790144,-0.7140131219097247,-1.1100986784290656,0.8514473804437818,0.3349552491121838,-0.2135823918747135,0.06753910515621253
0.3377317831756432,0.7736392399809303,0.6701015768282712,-1.2867295260572866,1.061502816258504,0.8990091451719249,-0.6702003754411081,0.21483020406708633,0.27377420921497975
-0.6079029921056338,-1.79592223729007,-1.5032354480487442,2.1723284121035165,-0.042782455514765234,0.2997619961164352,-0.5153953218703584,-0.9482004932705923,0.377726370760579
0.6381478451776917,-0.2902140965727278,1.7203772416528167,0.7314597639202021,1.04210802573158,-1.7365501554011993,-0.9279658728338828,1.9920068224233227,0.3227190565344218
0.7578984459075018,0.5689719802330249,1.1803658931053673,1.402188911192305,0.08943091107266612,1.0565217904335988,0.15774497278360328,-0.37424989261858305,-0.17221794760663994
-0.6953793909474577,0.8949735310858459,0.6557038358615405,-0.7772510281267848,-0.25553832058577913,-1.1055755777223353,-1.55456403606001,2.096927388019395,0.15012904994051696
-1.1336461703194185,-0.024531180639330925,-1.4933957872701795,-0.04970200376355521,-0.10860296465000144,1.0135324699499098,0.24430513056416045,-1.7426199998679421,0.3632361437946088
-0.7215314364783763,-1.773089825768481,-0.013189456751653825,0.9836351465716926,0.452873671715811,-1.6374041385237867,-0.9205637428712459,-0.6814879224748017,0.1273273467956767
0.6906451508698425,-0.09846565042785614,0.4619801411586799,-0.2698012493921025,2.496964571947845,-0.5379025130851547,0.1726743620064885,-0.11694315409718795,0.3761505273060437
