feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,label
-0.6000750596203405,0.07973203806149227,-0.07557602450400946,0.010751503373788255,0.129434525779588,-0.8729227436764122,-2.1068930727580986,1.6376214210980864,-0.7926643213936181,-0.9591689541597413,-0.2644042257493498,-0.1295050102222547,-1.3980296795587406,-0.05069373506237392
-1.257527403685636,-0.7254731171910559,0.5606088148092262,-0.019269173332740298,-0.6149784120539127,-0.032487570131912356,0.45924342939042406,-0.49868234673003586,-0.12876999392820368,0.468485212155107,1.2083924273858695,-1.8964509053241896,0.756886120807863,0.2644732656298956
0.3908992516668409,0.5297764425345534,-0.9172211050448281,0.2174125858082608,1.3143026698872413,0.3918711438220309,-1.864219574858129,0.47206821103406493,1.2517245065928844,-1.1425225490625948,-0.3049542360568801,0.9798476926317462,0.12121420328301734,-0.21597188156249553
-1.2176564531674658,0.1922772139869531,1.6022673451946574,-1.572420365857505,-0.9260340327417635,0.6756263751149386,-0.5184374776984719,0.1858194768750178,-0.2062412027367884,-1.8285203712765166,-0.7821785686815821,-0.4618286084785348,0.37011961890758466,-0.5807841680875604
1.6195437259679428,-1.1318797824337623,-1.375453481586679,-0.9054729906634702,-2.096483535290746,1.0624206307104465,-0.5988745466198596,0.7410800600831227,-1.3921645030746144,-0.03333859738242429,1.211671590102516,1.6470815915578432,-0.4345671224627957,0.0065929249554475666
-2.5381059371083468,0.4901498369265054,0.4598659340369542,-1.0962217054398538,-0.4836885181858358,1.1175447289834664,0.574688101808262,-1.481027845480764,0.47245815119608464,1.8725289241412242,-0.7255700442010918,-0.7661514600646991,-0.6248461715683971,-1.1314549364368336
0.6181555066034818,1.4581712551502897,0.803862545919374,-1.4005711880197869,1.487443775201257,0.1669708558913473,-0.857529806230139,-0.17842837944422577,-1.3141339580628277,0.5592962340476507,0.9542961876303477,1.5273539211301355,-1.1336639027644713,-0.018489312266289637
-0.7826796546061537,0.9414073991755083,-1.087761437232854,-0.1985227516429546,-1.3920310705439989,-0.3064366970069349,-1.2725899793358657,-0.9723583920121888,-0.5445144652766571,-0.08888469757463816,0.22038237182984932,-0.49577133749297336,0.5457138010814911,-0.2706816565042153
0.8691818614600025,-0.647682293833157,1.1619850768660407,-0.3526710229364844,0.8307336459510181,1.035381452243311,2.396437047672715,-0.12961253571317471,0.6984524317909213,0.7075259419860783,1.1011596112093422,1.0188347581175368,1.727658670075155,-0.5185219508019095
0.6850853864102654,0.3485308700285482,0.04908305148294675,1.574322041659685,-0.08972487540535316,-0.4344767239805589,0.05189203623439529,-1.2445964811284074,0.19849050679565303,-0.9596193985350171,-0.06809316903031327,1.2760245823703602,-0.3734791824699078,-0.11002906539608752
-0.42571347204380705,-1.424489289838442,-1.298796942106375,-0.06595480232773082,0.18929689030724592,-1.5365578193388634,1.1427702964509034,0.7444423293016749,0.9153284689802096,2.2493699015703497,1.4753581963208602,-1.0755464656899891,-1.0849533618827298,1.3139368903841053
-0.8820356061052896,-1.5887446271617798,-0.7276760837058892,1.1386987057805753,-0.25951904984529417,1.298379963679827,-1.147609137341298,-1.2994039558151627,-0.08662427496941258,1.8972046840386667,-0.9718824452366513,0.08674309732656743,-0.42505417581186566,0.9602224026158839
-1.8083480912544272,0.5525578114598607,0.024740631150858935,-0.17976448474274562,1.1744627464689668,-2.068513062884679,-1.0271611487402734,-0.22626288438808978,-1.1013881246072068,-0.2640171773309765,-1.1574572488244643,-0.6692466597829895,1.9681218941728458,0.31674538191673923
-1.2120435666280835,-1.0986635791208286,1.2218774053342367,2.007468525440664,0.5758495221618215,0.19047102202241464,1.262896611125883,0.7537739966216231,0.1677413475687588,0.22566714754715375,1.5874603922120685,1.5958254631172177,1.107338282525728,0.7792081576470489
0.17081378462562913,-0.48835996313314484,-0.7170908199330678,0.9091078912194827,0.045412845847851865,-0.9124930671412703,-1.0707213425693514,1.2035484746177556,-0.36190865201388384,1.92674333468594,-0.7537188572323426,1.5538591000077155,-0.12763566763003437,1.8235982790071505
0.8991498947471182,-0.33719185529366497,0.8555028367833268,0.900778075978151,-0.40368002157794025,-0.3948783913555182,-0.673217553564781,0.925597758163295,-2.7595222139385918,1.551950087843355,2.3986544359220554,-0.27148031109945736,1.1812813285173798,-0.03812930006174536
