feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,label
0.061027911580939745,0.023109990115785368,-0.42719679342920264,-0.5443981099491072,-0.6895629412597596,-0.6439840987329886,-0.9240171672286956,-0.7411370980005393,0.6844236102821708,-0.9955363145106554,0.20043778419225447,-1.527513746517382,-0.6996940260712526,0.060813579139898384
1.4567293908062628,0.8972132051810695,-1.1469091049744966,0.913550135032869,-0.618289416623412,1.1323449755702657,-2.571574969280739,0.6212393809324074,-0.4125530839402424,0.38659015210366404,1.0958038028594679,-0.14907725085892226,0.642620860333348,0.13652302609075634
0.12311125983704166,-0.6802220273226082,-1.5617284719257656,1.5692974969418392,0.8641440039664776,-0.6448107769682137,1.2865747269658645,0.317985241538095,-1.0203073304039036,0.7102123291582833,0.4873915938140666,0.25091063395195085,0.8852927472899814,-0.8291760511007283
-1.0735286969632958,-0.12980839607092243,0.6052882361848948,-0.4306324034580326,-0.7439918817100974,0.4396030694350214,-1.5907834688837081,-1.698636316386857,0.04234492399435203,0.4352575513295179,-2.4470667848409957,0.0848726669715302,0.09257887227549842,0.9637103119361271
-0.7968994470634249,0.2752070769648789,-0.0816148693352411,-0.40806096376870243,0.0257023056316438,-0.9429948780908395,-1.3057353787972996,0.29746798555360515,-0.4693240045630376,-0.38320071910550774,-1.2968699613631058,0.48948471165985485,-1.7293249450526977,0.4021141593939988
-1.992316613884178,-0.3504963637365295,-0.386576197310516,0.0103371506515333,-0.8540974909886084,1.0018899375403392,-0.04065488008922391,0.35854887253080386,1.7177364239315014,-0.2874605545898991,-1.330556446258086,-0.4034572810487001,0.2118126589389017,0.20759579209389692
-1.0591093229395492,1.8733309315446027,-0.3987300481612871,0.6125792651147108,-0.9825955725630138,1.1965364028442742,0.4796876302371412,0.9103741559415498,0.8843720421866152,-0.543005398951338,-0.21896847379503773,0.14500249742714358,-1.2161895899325132,0.8657688058939161
-0.2756315785606485,1.993961112674856,-0.26545988072381743,-0.44954717086062246,-0.9227354337979762,-0.9619686880810673,0.4488536079386714,1.0473510201668699,0.8566163883612302,-0.1480232495619964,1.6433311043388192,2.914688793173358,-1.2869132270524566,0.48943878873591673
1.4624978046892303,-0.1388073887822606,-0.3532681389281872,-1.0395116390876233,-0.654011732607523,-1.2700807843506559,0.36829873669471613,-0.8065998238695384,-2.668593669854738,-1.1884791913834145,-1.3075935289841618,1.5922906655443825,8.518262484141312e-05,0.25125520461065587
-1.365367411202509,-0.49205365698214165,-0.06968354499587687,1.2138527806220194,-0.8081958781635206,-1.826054768574469,0.6184633742140747,0.056097944339561744,-0.9513622993066968,-0.6228465995372214,0.2420433298650272,0.30767453192369015,-1.5785781178809561,0.0002758765162480803
-1.6320675411460446,0.6566442967769355,0.2186498304811895,1.3366798854270314,2.5099742306052195,-0.07775384958732508,1.536162658546784,0.2106150768442516,1.3509916162890672,-0.3793608975388627,-1.792422509412536,0.6059580768278713,0.44513502902813734,-0.7166552880240237
-0.29278007783832133,-1.5308933320327367,0.14923284818166435,-0.8791496769149516,0.47547642240651006,-0.938536547374524,0.8044204797289964,1.6908359288405084,-0.5841462615745685,0.5821516368713566,-0.9412767892192007,-0.7613298376113035,0.7415663440000602,0.005062305233413417
-0.2600269176193069,1.014535057579702,2.03590037443318,-0.1993609575252498,-0.23842624893591374,0.08502270880692583,-0.7267995562895101,-0.7653514896406824,-0.6881944968451401,0.9171005812422761,0.04074285466371411,0.7020728886540517,1.1064990062137705,0.5900970414825153
-0.012955038286617501,0.30708491473195165,0.19049503002432203,0.5231592776700743,-1.1728721137561564,-0.5472701637360008,1.0193454842307905,-0.36046279850512997,1.2219440891860769,-0.24316087549853152,-1.0831916448748675,0.37071396822506436,0.24371900778275749,0.6467198685483454
-1.208533882789497,0.36025879840156416,0.5144877021912524,-0.02095888957826846,1.1645633086434157,-1.033152295660987,-1.7928184886043514,-0.2593462544737319,0.7059678704772143,0.27122491091709344,0.5213461019748828,-0.30144867595857655,0.5771741460484494,-0.25099949486851736
-0.11902354249897626,0.3828839967550327,0.3342933696605244,0.016165100351370976,0.7241861416672958,-1.3941362886656457,-0.7202558967878929,0.6148571470198183,-1.0825677355545873,2.1846587195541036,-1.0676952530886974,0.08024017577932323,0.7076642750720126,0.23923708486173256
0.3112911201542076,-0.10714206759992509,-0.8789364120278019,-0.4588195227032195,1.6692510744249607,-1.1500124827612719,1.5993754722840112,0.7919493243727518,0.8935228266587045,-0.006863311720035077,0.5928772928627949,-1.0156083577674613,-1.8618294305202947,-0.6499945809808374
0.6309516518955185,-0.562439415718627,0.17369363224388393,-2.2558463985067343,0.11279753771088893,1.1551925223562733,-0.9894784200917831,-0.3178890785536175,0.6733091895233854,-2.3346256297383228,-0.13170730559146543,1.1966123294679687,-0.08763672189085014,0.3790151436846902
1.6618994352951113,0.1798242158864964,1.163822483498334,-0.2164995480906688,-0.6571679952140005,-0.816145811172465,0.7705284043232578,1.0253527349437468,-0.8790794385287009,0.9706354730435285,-1.1435094557207415,0.2102788369964374,0.9773437748152056,0.4954077828967015
0.09493462782037818,-1.5285417614798356,-0.5955120946191386,1.0990131264669283,1.692733537331138,-1.0617505646926677,-1.0433961438148234,0.12524169181796144,0.42566855884018245,-0.028755769714029367,-1.9557229831834049,-0.8060318673042075,0.9278624619088577,-0.6699166480427456
-0.126876612287963,1.27603908522936,0.559342729367966,-0.24899560116455194,-2.7979692577416975,-0.050266496987221056,-0.2378811718954461,2.109569312593858,-0.556282416046528,1.2212664763105952,0.17699618670618977,-0.4296298255953815,-1.3965624631293525,1.6489411912299343
0.27420679799035924,0.551720603147105,0.5795761672598487,-0.675285958082249,1.0359127758167705,-0.3292645171857502,-0.3525395330309921,-0.029590956132795616,1.1850985483209955,0.051885641385709176,2.9155136454552446,-0.5409192688500992,2.6236264204610222,-0.9298778776932515
0.8144755115953981,-0.16220066049610685,0.9369988668209438,-1.1943624449966166,0.361656264804258,0.14480240314470078,1.2972699513405923,0.184695083897496,1.7244584305749406,0.9116510813545569,-0.4906352257723816,0.6100070309723772,-0.6794322981907455,0.7085183856599082
0.00660369444267274,1.0153901390651985,0.1227159946392861,0.28776999821405347,-0.3647060236061343,1.8676739169040328,1.3948189848716999,0.2653594639383048,0.3120964860938138,1.2839901870375576,0.3370913758060684,-0.05268155880345302,1.0123905702858131,0.7911412595008861
1.8848867065994863,0.9736661725388356,-0.30810333936610956,0.1389873544734135,-0.11417892626750831,-2.479199248200285,1.7114987670426307,1.6585533965569226,0.5790803722964929,-0.29343932512206183,0.7092560853778137,-0.07256966103359884,0.44346201226262294,-0.1529138787749666
0.23790475089607666,-0.19997784003708438,1.1633932292715476,-0.4436475745320086,0.20441805840058236,-0.5403837358507808,0.2895741731081909,2.340364800740257,0.43659375148249424,-1.1444725876064823,-0.3777258657589005,-0.7680137243709643,1.2116855244490359,-0.04047014027443192
-1.3618359510685005,-0.3133959835586664,-0.7927380136182374,-1.3268757574571133,0.5605697328513446,0.28305277154503516,-1.0605496370449314,-0.26608664889242173,1.4725400930504113,1.7421219358678428,1.3014527671505196,-1.5972025523890254,0.747691061868943,-0.1055382933212589
1.1646988370434836,-0.3011291191451469,-0.49056779344252033,0.6090618824973525,-0.7796200670721846,-0.34123662237642677,-0.6234891368320438,-0.2888296136653707,1.3625734102614955,0.7236153369717362,0.8349886590828656,-0.06250882001014721,-1.3243138516515944,0.3755124972584613
-1.827437065677298,0.4238951931463405,-0.5078591542747473,0.946071230919737,0.10246061292104361,1.4387624190002593,0.13304270518533357,-1.229846195388872,1.0988091695937912,0.22904954208636433,-1.1650488938517136,-0.3551925971965969,-0.5483682186514157,0.33790461938909155
0.2636168326024745,-0.46726986351167393,1.168630206827758,1.3527481679149485,0.05262526385612046,1.0824266535696778,1.300048816982673,-0.9305867273608339,1.5231154035044123,-1.175438813247127,2.148632169475786,0.4738217611597399,-1.2530808346238949,0.6018996428635526
0.7919221080522517,1.691523296698975,1.7489579974153473,-2.4620819913721337,-1.39168669130985,-1.005709725811404,0.04144796122856779,0.5306972428561674,0.3276208616808527,0.9124665203422875,-0.2395835251557763,-0.3729185429428026,1.2407350648624162,0.45715094377876764
-0.45822393220596624,0.2470239780222073,0.6195197045023396,-1.2186227634623514,-0.44846142354621,0.9600028049505516,0.03559860827887429,-0.010671507119237476,1.0644610078634764,0.2420250269555317,0.961427906977162,0.8589810035840161,1.6792679035638034,0.3699346647736505
-0.2471217895310355,-0.5480667511590549,0.7842596871958977,-0.3003022751567994,-1.0508323616876059,1.2110157437405236,-2.279493720629621,0.859677956589068,0.5721739808097079,-1.4962187928942363,1.025106958271172,-0.28686297869837124,-0.870071700491288,1.3073174113799801
2.2894525694026036,1.6088939430503035,-2.150518649699654,-1.187919424104882,0.48824871603203546,-0.3458857630927548,1.8603725283733432,1.0578828463553998,0.3284787504801222,-0.2338769967592932,-0.8810959186176386,-0.6490120960032766,1.1320263603280312,-0.9336474158971643
-0.06719788166425658,0.6712587177586455,-0.8137520891469636,1.6098794690024978,0.10917794432516771,-0.07795682810339817,0.42337184118172355,1.374557644483021,0.27133283468368363,0.7997584051540162,1.0920360043177004,-0.5644553338395869,1.1851321260985226,-0.23121746833058912
-0.5334769616441035,1.309572916368907,0.06042505261523494,-0.11539894828561777,0.6879972272002612,0.3479066611652359,-1.5732926694501852,1.3768436123127217,0.1772133877362092,0.5758674024877017,1.9731973680178885,-0.32626939938544464,-0.7241024063974392,0.194110922160608
0.6154489068638517,-0.8113281979057848,-0.4949727955010424,1.2737306429501378,-1.822099370259893,0.8523331823163844,1.5396347222619604,0.28358849054022806,0.32482659104319556,0.6706069492452746,-0.20869821472382027,-0.5394684452673886,0.3111839236655339,0.4215197576712149
-0.39413449403772133,-1.483010436837586,-0.2312413239533161,1.1617540509166182,-1.50035785748681,-2.1877147661382876,0.5464275133012665,0.0652165794372332,1.3350802430948132,0.2237169399472278,-0.9643770852832549,-2.006842684332155,-1.1112862078031147,0.44045313400779024
-0.363552494745903,0.03990237123069999,-0.8948056885772182,0.17589252307780678,0.8124193475499009,-0.06666520307593765,-1.2200696958917743,-1.2379209151285941,1.9883106727865687,0.09126589609311525,0.7148087835291895,-1.2120611478985075,-0.8181297163814076,-0.20103919932496658
-0.8281803048112698,0.407695250695955,-0.26580637490087206,0.46642545425690307,0.808108184091607,-0.3537041608901515,0.723500267282825,-0.46520244544852746,-0.5126405204158644,2.189291403056858,1.8854035874451887,-1.1296940058710243,-0.8294988927199144,0.2321627916202071
1.7008273195284374,0.17784190368628305,-1.2970398990762868,-1.0357970865115795,-0.5050775295236212,1.4301118025592272,0.04356723241685573,1.7128468229335276,-0.2937225835270673,0.8922158702225972,0.1734490461666576,0.07408641993769916,1.833380463692968,-0.21264505795544744
-1.8375405631984532,-0.003173798069947035,0.45197730039842077,0.016139548869152028,-0.2271469812129119,-0.47515403460917566,0.261170615056419,1.8490291285432048,0.514074711695929,0.1714020609596999,-0.5082369581287924,1.6827885279188373,0.46727919362387743,0.33087399530569506
-0.40048404208515265,0.8659680659984751,-0.29321705309169793,0.6622726868228076,-1.332399972830754,0.1024304971501157,-1.5948475179138786,0.20959155568838053,0.150086162608102,1.5815700795307301,-0.13799521454602168,-0.11711478096657894,-0.9355431714854766,0.9049993048921758
2.0037895926845333,-1.4106027448474507,-1.4147981573431363,1.648113400974061,1.5639718387501396,-0.37138376218343017,0.06466541397465529,0.5447897800695577,-0.4351053097480736,0.43724447552200424,1.6040995229937107,-2.839481374137067,0.5381983367778735,-0.7938820221380039
-1.1685932222088014,1.2598989635279143,0.4285883653529753,-1.035177794712791,-1.6045719342403386,-0.9426508855565464,-0.6611635813077997,-0.8822232261541817,0.43806694115817124,1.495271880284555,1.4547898093016254,-0.2520041087617633,-1.00851802136695,1.0568008587073854
0.20626938389762106,0.9356945134328043,1.160957457712049,-1.2917042390430011,0.1701780149306262,-0.05933206030725848,0.2793911869221239,-0.327627171205075,0.9117727766345899,0.526072700801177,-1.3463790446854982,-0.42461222518245234,0.7984454593506948,0.4269628289531029
1.0527057876126649,-0.7102786106437671,-0.3622075365492662,1.305918841705361,-1.000019449593676,1.1496390942230206,-0.300696109909431,0.3656827040947363,-1.545592351731239,-1.1180496389004837,0.2996871748902717,0.2973480018907154,-3.3668211559031263,1.29558389791448
1.113677890108657,1.202861801588622,-1.5981073747884778,-0.19968108025911083,0.4440737899078489,-1.1150139976413724,0.45398065180111763,-0.32935242022813577,0.4864266235818364,-1.9984135451556178,-0.6699950805006134,0.9777366753388858,-0.12418020539607737,-0.8702051142590691
-1.3961476895733704,0.5486430173970795,-0.12802902270710687,1.2042967544410332,-0.2404591951134559,-0.06962059284271696,-0.2561866695184802,0.16503872264811645,-0.17999298551507575,0.10391788980426055,-1.4534084472384277,1.1409563132745295,-0.1106788948292155,0.3979989956643497
-1.396792025213535,0.5913739706995952,-2.0441296464952643,-0.6697229510445848,-1.0235699082305312,-1.45609641258507,-1.6869031934292174,-0.9000047639726806,-0.0012891942977720618,1.1193706819147196,0.4637612560533335,-1.037462506102642,1.649714698713085,-0.8325750213052476
0.43918453228237714,0.3322612408049143,-0.951903846029024,-0.7728879161576141,0.5765076913730705,-0.4472727299830383,-0.5675797370792155,-1.1335959832125615,0.7884844223543763,-0.8956227911315439,-0.7816420598061284,-1.579540253958892,-1.843880377559537,-0.219935705686182
-0.2352226364476329,-0.37553375697895885,-0.5150604130742167,-0.6137402229875906,-0.6384192410501643,-1.3769368232396106,2.0381524744015853,1.1842934284720168,-1.259324274506282,-0.0995813518176349,0.20552168987267785,1.6003538716464896,-1.4956332019582665,0.34778817510986554
-0.3434808682778863,-0.7549440079111959,-0.4578154562514401,-0.9110431406218308,0.5010437993449087,-0.547988615765078,1.1347575839053328,-0.26616792677598744,0.6141257267252573,-0.2969081127199699,-1.320422055960805,-0.5077004635753466,-0.9457981840517755,-0.08830687768567853
-0.4166411375345936,-0.3364125193873911,1.1627356353125562,0.489943925181901,0.07316754030083718,-1.0283963926101773,0.4594737300632862,0.06589414439346133,0.5053849269467057,-0.339067185723843,-1.4879126362693753,0.35885404000459553,-0.9851872047067178,0.8315526192731356
1.1228749963721982,-0.5375829560450469,0.1698000940600509,1.4581506532787287,0.3284303887454133,0.3006668780694213,1.115329056057911,1.2875774736255732,-0.9498057926849796,-0.40831066718205566,-0.22403573104455618,0.7834184185260497,0.09509712287418005,0.159891184890951
0.8032222824323326,1.4878443508461654,1.8567699074549993,-0.21467139693411053,0.7624874628561693,-1.3688431569946937,2.4243911829366125,-0.8318414196311198,1.8843065977213131,-1.3267299069792582,0.9292924909236912,-2.091830998272674,-0.3993461527734669,0.07297859829277266
-1.0034673065739965,-0.10700628882170879,0.44588029766489873,-0.08062393009517135,0.13522234650319817,-1.0904015802070992,2.6524463158255154,0.741905126277916,-0.13672774841937044,-0.15821469515365927,-0.9067861511304846,-0.9181164961442453,0.342702546037177,0.2851524090943065
0.4002616610240809,0.10382962177903864,-0.3777385335681437,0.4261622186588936,-0.5386084799926144,0.14736168838864838,1.543614057620037,-1.4079943688957959,0.32667887573852195,-0.22405708076369057,0.7481440399519692,-0.7458571632709391,-1.0133010252863397,0.7141978297573566
0.3425043584565404,0.884780047672995,-0.7591870925830791,-0.9776083876612052,-0.1928418376291447,-1.022869205526981,-0.8396651062906885,-0.747474322308656,1.0736881827962983,-0.09358196608936128,0.7847742188037937,1.025295543491614,0.6040855104788055,-0.5583581295414195
-2.1958956226441573,-0.8178134443039649,0.6925659907302435,0.19524600966160527,1.5571585944755664,-0.3623354031692524,-0.9727268964834854,0.18177152604910451,0.8504546538096066,-0.08412646302197348,0.42087772224175396,0.526523921190742,-0.02098075030366855,-0.35095020332691035
-1.3369396866056344,-0.7714856989774591,-0.8803930026458483,0.80800387031308,1.5927641056419735,0.23643065119202045,0.060238207256972064,-0.9605900547245427,-0.936709117192118,0.2232556130893884,-0.8547573775238364,1.1085787998907268,-0.6786683800668717,0.039485218570274955
